ch1_delta_power,ch1_theta_power,ch1_alpha_power,ch1_beta_power,ch1_gamma_power,ch2_delta_power,ch2_theta_power,ch2_alpha_power,ch2_beta_power,ch2_gamma_power,ch3_delta_power,ch3_theta_power,ch3_alpha_power,ch3_beta_power,ch3_gamma_power,ch4_delta_power,ch4_theta_power,ch4_alpha_power,ch4_beta_power,ch4_gamma_power,ch5_delta_power,ch5_theta_power,ch5_alpha_power,ch5_beta_power,ch5_gamma_power,ch6_delta_power,ch6_theta_power,ch6_alpha_power,ch6_beta_power,ch6_gamma_power,Online_id,Dream_emotion,Video_type
-11.0968147553208,-11.500436926598695,-11.968427118425376,-12.462482670151228,-12.99749287163659,-10.955373184578484,-11.387034271305284,-11.861149773854569,-12.37392803133347,-12.916176492682844,-11.38872467203784,-12.027985310244054,-12.424000386358667,-12.780460115676663,-13.216648942522093,-11.289065048147235,-11.993411872441436,-12.254715390535635,-12.571250548351928,-13.04034378723714,-11.520904629471799,-12.086854250373804,-12.502714387851029,-12.868181846732384,-13.396222954259812,-11.382545812634124,-12.00696755024806,-12.262610671549734,-12.57844435033145,-13.060626327947286,S0382,extremely happy,Negative
-11.0968147553208,-11.500436926598695,-11.968427118425376,-12.462482670151228,-12.99749287163659,-10.955373184578484,-11.387034271305284,-11.861149773854569,-12.37392803133347,-12.916176492682844,-11.38872467203784,-12.027985310244054,-12.424000386358667,-12.780460115676663,-13.216648942522093,-11.289065048147235,-11.993411872441436,-12.254715390535635,-12.571250548351928,-13.04034378723714,-11.520904629471799,-12.086854250373804,-12.502714387851029,-12.868181846732384,-13.396222954259812,-11.382545812634124,-12.00696755024806,-12.262610671549734,-12.57844435033145,-13.060626327947286,S0382,extremely happy,Positive
-11.0968147553208,-11.500436926598695,-11.968427118425376,-12.462482670151228,-12.99749287163659,-10.955373184578484,-11.387034271305284,-11.861149773854569,-12.37392803133347,-12.916176492682844,-11.38872467203784,-12.027985310244054,-12.424000386358667,-12.780460115676663,-13.216648942522093,-11.289065048147235,-11.993411872441436,-12.254715390535635,-12.571250548351928,-13.04034378723714,-11.520904629471799,-12.086854250373804,-12.502714387851029,-12.868181846732384,-13.396222954259812,-11.382545812634124,-12.00696755024806,-12.262610671549734,-12.57844435033145,-13.060626327947286,S0382,calm,Negative
-11.0968147553208,-11.500436926598695,-11.968427118425376,-12.462482670151228,-12.99749287163659,-10.955373184578484,-11.387034271305284,-11.861149773854569,-12.37392803133347,-12.916176492682844,-11.38872467203784,-12.027985310244054,-12.424000386358667,-12.780460115676663,-13.216648942522093,-11.289065048147235,-11.993411872441436,-12.254715390535635,-12.571250548351928,-13.04034378723714,-11.520904629471799,-12.086854250373804,-12.502714387851029,-12.868181846732384,-13.396222954259812,-11.382545812634124,-12.00696755024806,-12.262610671549734,-12.57844435033145,-13.060626327947286,S0382,calm,Positive
-11.0968147553208,-11.500436926598695,-11.968427118425376,-12.462482670151228,-12.99749287163659,-10.955373184578484,-11.387034271305284,-11.861149773854569,-12.37392803133347,-12.916176492682844,-11.38872467203784,-12.027985310244054,-12.424000386358667,-12.780460115676663,-13.216648942522093,-11.289065048147235,-11.993411872441436,-12.254715390535635,-12.571250548351928,-13.04034378723714,-11.520904629471799,-12.086854250373804,-12.502714387851029,-12.868181846732384,-13.396222954259812,-11.382545812634124,-12.00696755024806,-12.262610671549734,-12.57844435033145,-13.060626327947286,S0382,calm,Negative
-11.0968147553208,-11.500436926598695,-11.968427118425376,-12.462482670151228,-12.99749287163659,-10.955373184578484,-11.387034271305284,-11.861149773854569,-12.37392803133347,-12.916176492682844,-11.38872467203784,-12.027985310244054,-12.424000386358667,-12.780460115676663,-13.216648942522093,-11.289065048147235,-11.993411872441436,-12.254715390535635,-12.571250548351928,-13.04034378723714,-11.520904629471799,-12.086854250373804,-12.502714387851029,-12.868181846732384,-13.396222954259812,-11.382545812634124,-12.00696755024806,-12.262610671549734,-12.57844435033145,-13.060626327947286,S0382,calm,Positive
-10.97424291849787,-11.524377038014002,-12.12581498202142,-12.48122763641057,-13.118660480851743,-10.952730100548562,-11.47327989779433,-12.094957556507609,-12.475761018752198,-13.110358380100811,-11.303975305145343,-11.921851158337,-12.415815526611686,-12.79481468629701,-13.265463265224994,-11.274730501873286,-11.949874779370019,-12.468002539783125,-12.80376181913764,-13.30633273892723,-11.388011222128915,-11.992021844785743,-12.473797692936987,-12.892649817469932,-13.328317347636704,-11.32322702581146,-12.017899243304203,-12.538995152287043,-12.906491649376107,-13.364206036204985,S0353,relatively happy,Neutral
-10.97424291849787,-11.524377038014002,-12.12581498202142,-12.48122763641057,-13.118660480851743,-10.952730100548562,-11.47327989779433,-12.094957556507609,-12.475761018752198,-13.110358380100811,-11.303975305145343,-11.921851158337,-12.415815526611686,-12.79481468629701,-13.265463265224994,-11.274730501873286,-11.949874779370019,-12.468002539783125,-12.80376181913764,-13.30633273892723,-11.388011222128915,-11.992021844785743,-12.473797692936987,-12.892649817469932,-13.328317347636704,-11.32322702581146,-12.017899243304203,-12.538995152287043,-12.906491649376107,-13.364206036204985,S0353,relatively happy,Neutral
-10.97424291849787,-11.524377038014002,-12.12581498202142,-12.48122763641057,-13.118660480851743,-10.952730100548562,-11.47327989779433,-12.094957556507609,-12.475761018752198,-13.110358380100811,-11.303975305145343,-11.921851158337,-12.415815526611686,-12.79481468629701,-13.265463265224994,-11.274730501873286,-11.949874779370019,-12.468002539783125,-12.80376181913764,-13.30633273892723,-11.388011222128915,-11.992021844785743,-12.473797692936987,-12.892649817469932,-13.328317347636704,-11.32322702581146,-12.017899243304203,-12.538995152287043,-12.906491649376107,-13.364206036204985,S0353,relatively happy,Neutral
-10.868128043097663,-11.341046556545033,-11.93695519361124,-12.361586986147005,-13.137660798254908,-10.7377226695918,-11.207769944054046,-11.818401869453083,-12.22936005447731,-13.100178260282036,-11.40484674872376,-11.880964182216951,-12.35494950325723,-12.786624058685891,-13.267825175970957,-11.1837016825472,-11.647441562173478,-12.186913639199526,-12.637225895355769,-13.176411069950177,-11.47405544060403,-11.976524824670163,-12.415115684868438,-12.850191104794039,-13.27134169701243,-11.273299969312406,-11.73684114363868,-12.192985923379226,-12.675289080621504,-13.142341091055618,S0363,relatively unhappy,
-10.868128043097663,-11.341046556545033,-11.93695519361124,-12.361586986147005,-13.137660798254908,-10.7377226695918,-11.207769944054046,-11.818401869453083,-12.22936005447731,-13.100178260282036,-11.40484674872376,-11.880964182216951,-12.35494950325723,-12.786624058685891,-13.267825175970957,-11.1837016825472,-11.647441562173478,-12.186913639199526,-12.637225895355769,-13.176411069950177,-11.47405544060403,-11.976524824670163,-12.415115684868438,-12.850191104794039,-13.27134169701243,-11.273299969312406,-11.73684114363868,-12.192985923379226,-12.675289080621504,-13.142341091055618,S0363,calm,
-10.917571946218319,-11.452325388155339,-12.042917816858159,-12.64671028596875,-13.125072225598315,-10.862284371466474,-11.340737029264044,-11.989797686952874,-12.583724531592802,-13.085227719014116,-11.175608770285692,-11.742438835485943,-12.325811017430674,-12.84879337987695,-13.232822855484228,-11.123498912068758,-11.721634694023233,-12.325858086353158,-12.78881446355511,-13.156274736158764,-11.254043112548787,-11.798211166578001,-12.359178267802115,-12.887138037054326,-13.228031117015705,-11.185285745198504,-11.675493348658478,-12.319211734459453,-12.780331296177115,-13.10316396264519,S0391,relatively unhappy,Positive
-10.917571946218319,-11.452325388155339,-12.042917816858159,-12.64671028596875,-13.125072225598315,-10.862284371466474,-11.340737029264044,-11.989797686952874,-12.583724531592802,-13.085227719014116,-11.175608770285692,-11.742438835485943,-12.325811017430674,-12.84879337987695,-13.232822855484228,-11.123498912068758,-11.721634694023233,-12.325858086353158,-12.78881446355511,-13.156274736158764,-11.254043112548787,-11.798211166578001,-12.359178267802115,-12.887138037054326,-13.228031117015705,-11.185285745198504,-11.675493348658478,-12.319211734459453,-12.780331296177115,-13.10316396264519,S0391,calm,Positive
-10.917571946218319,-11.452325388155339,-12.042917816858159,-12.64671028596875,-13.125072225598315,-10.862284371466474,-11.340737029264044,-11.989797686952874,-12.583724531592802,-13.085227719014116,-11.175608770285692,-11.742438835485943,-12.325811017430674,-12.84879337987695,-13.232822855484228,-11.123498912068758,-11.721634694023233,-12.325858086353158,-12.78881446355511,-13.156274736158764,-11.254043112548787,-11.798211166578001,-12.359178267802115,-12.887138037054326,-13.228031117015705,-11.185285745198504,-11.675493348658478,-12.319211734459453,-12.780331296177115,-13.10316396264519,S0391,extremely happy,Positive
-10.917571946218319,-11.452325388155339,-12.042917816858159,-12.64671028596875,-13.125072225598315,-10.862284371466474,-11.340737029264044,-11.989797686952874,-12.583724531592802,-13.085227719014116,-11.175608770285692,-11.742438835485943,-12.325811017430674,-12.84879337987695,-13.232822855484228,-11.123498912068758,-11.721634694023233,-12.325858086353158,-12.78881446355511,-13.156274736158764,-11.254043112548787,-11.798211166578001,-12.359178267802115,-12.887138037054326,-13.228031117015705,-11.185285745198504,-11.675493348658478,-12.319211734459453,-12.780331296177115,-13.10316396264519,S0391,calm,Positive
-10.917571946218319,-11.452325388155339,-12.042917816858159,-12.64671028596875,-13.125072225598315,-10.862284371466474,-11.340737029264044,-11.989797686952874,-12.583724531592802,-13.085227719014116,-11.175608770285692,-11.742438835485943,-12.325811017430674,-12.84879337987695,-13.232822855484228,-11.123498912068758,-11.721634694023233,-12.325858086353158,-12.78881446355511,-13.156274736158764,-11.254043112548787,-11.798211166578001,-12.359178267802115,-12.887138037054326,-13.228031117015705,-11.185285745198504,-11.675493348658478,-12.319211734459453,-12.780331296177115,-13.10316396264519,S0391,relatively unhappy,Positive
-10.917571946218319,-11.452325388155339,-12.042917816858159,-12.64671028596875,-13.125072225598315,-10.862284371466474,-11.340737029264044,-11.989797686952874,-12.583724531592802,-13.085227719014116,-11.175608770285692,-11.742438835485943,-12.325811017430674,-12.84879337987695,-13.232822855484228,-11.123498912068758,-11.721634694023233,-12.325858086353158,-12.78881446355511,-13.156274736158764,-11.254043112548787,-11.798211166578001,-12.359178267802115,-12.887138037054326,-13.228031117015705,-11.185285745198504,-11.675493348658478,-12.319211734459453,-12.780331296177115,-13.10316396264519,S0391,relatively happy,Positive
-10.917571946218319,-11.452325388155339,-12.042917816858159,-12.64671028596875,-13.125072225598315,-10.862284371466474,-11.340737029264044,-11.989797686952874,-12.583724531592802,-13.085227719014116,-11.175608770285692,-11.742438835485943,-12.325811017430674,-12.84879337987695,-13.232822855484228,-11.123498912068758,-11.721634694023233,-12.325858086353158,-12.78881446355511,-13.156274736158764,-11.254043112548787,-11.798211166578001,-12.359178267802115,-12.887138037054326,-13.228031117015705,-11.185285745198504,-11.675493348658478,-12.319211734459453,-12.780331296177115,-13.10316396264519,S0391,relatively unhappy,Positive
-10.917571946218319,-11.452325388155339,-12.042917816858159,-12.64671028596875,-13.125072225598315,-10.862284371466474,-11.340737029264044,-11.989797686952874,-12.583724531592802,-13.085227719014116,-11.175608770285692,-11.742438835485943,-12.325811017430674,-12.84879337987695,-13.232822855484228,-11.123498912068758,-11.721634694023233,-12.325858086353158,-12.78881446355511,-13.156274736158764,-11.254043112548787,-11.798211166578001,-12.359178267802115,-12.887138037054326,-13.228031117015705,-11.185285745198504,-11.675493348658478,-12.319211734459453,-12.780331296177115,-13.10316396264519,S0391,extremely unhappy,Positive
-10.917571946218319,-11.452325388155339,-12.042917816858159,-12.64671028596875,-13.125072225598315,-10.862284371466474,-11.340737029264044,-11.989797686952874,-12.583724531592802,-13.085227719014116,-11.175608770285692,-11.742438835485943,-12.325811017430674,-12.84879337987695,-13.232822855484228,-11.123498912068758,-11.721634694023233,-12.325858086353158,-12.78881446355511,-13.156274736158764,-11.254043112548787,-11.798211166578001,-12.359178267802115,-12.887138037054326,-13.228031117015705,-11.185285745198504,-11.675493348658478,-12.319211734459453,-12.780331296177115,-13.10316396264519,S0391,extremely unhappy,Positive
-10.917571946218319,-11.452325388155339,-12.042917816858159,-12.64671028596875,-13.125072225598315,-10.862284371466474,-11.340737029264044,-11.989797686952874,-12.583724531592802,-13.085227719014116,-11.175608770285692,-11.742438835485943,-12.325811017430674,-12.84879337987695,-13.232822855484228,-11.123498912068758,-11.721634694023233,-12.325858086353158,-12.78881446355511,-13.156274736158764,-11.254043112548787,-11.798211166578001,-12.359178267802115,-12.887138037054326,-13.228031117015705,-11.185285745198504,-11.675493348658478,-12.319211734459453,-12.780331296177115,-13.10316396264519,S0391,calm,Positive
-10.917571946218319,-11.452325388155339,-12.042917816858159,-12.64671028596875,-13.125072225598315,-10.862284371466474,-11.340737029264044,-11.989797686952874,-12.583724531592802,-13.085227719014116,-11.175608770285692,-11.742438835485943,-12.325811017430674,-12.84879337987695,-13.232822855484228,-11.123498912068758,-11.721634694023233,-12.325858086353158,-12.78881446355511,-13.156274736158764,-11.254043112548787,-11.798211166578001,-12.359178267802115,-12.887138037054326,-13.228031117015705,-11.185285745198504,-11.675493348658478,-12.319211734459453,-12.780331296177115,-13.10316396264519,S0391,relatively happy,Positive
-10.698209421336413,-11.16009779626347,-11.867635498171706,-12.498706409824065,-12.989211535416544,-10.73262586665675,-11.16886623759206,-11.892443519367474,-12.522258600049463,-13.007454793859536,-10.852761303039474,-11.637813161291442,-12.260740770124567,-12.786031666182193,-13.300464897433763,-10.92247429775652,-11.731328421141354,-12.310435856729812,-12.894770704115363,-13.371938253243917,-11.166590642947659,-11.78171489491477,-12.387323537516858,-12.876769041768332,-13.313707827491603,-11.26032663065721,-11.901365970214217,-12.380436651302075,-12.88636284907134,-13.262843758293267,S0401,calm,Negative
-10.698209421336413,-11.16009779626347,-11.867635498171706,-12.498706409824065,-12.989211535416544,-10.73262586665675,-11.16886623759206,-11.892443519367474,-12.522258600049463,-13.007454793859536,-10.852761303039474,-11.637813161291442,-12.260740770124567,-12.786031666182193,-13.300464897433763,-10.92247429775652,-11.731328421141354,-12.310435856729812,-12.894770704115363,-13.371938253243917,-11.166590642947659,-11.78171489491477,-12.387323537516858,-12.876769041768332,-13.313707827491603,-11.26032663065721,-11.901365970214217,-12.380436651302075,-12.88636284907134,-13.262843758293267,S0401,calm,Negative
-10.698209421336413,-11.16009779626347,-11.867635498171706,-12.498706409824065,-12.989211535416544,-10.73262586665675,-11.16886623759206,-11.892443519367474,-12.522258600049463,-13.007454793859536,-10.852761303039474,-11.637813161291442,-12.260740770124567,-12.786031666182193,-13.300464897433763,-10.92247429775652,-11.731328421141354,-12.310435856729812,-12.894770704115363,-13.371938253243917,-11.166590642947659,-11.78171489491477,-12.387323537516858,-12.876769041768332,-13.313707827491603,-11.26032663065721,-11.901365970214217,-12.380436651302075,-12.88636284907134,-13.262843758293267,S0401,calm,Negative
-10.698209421336413,-11.16009779626347,-11.867635498171706,-12.498706409824065,-12.989211535416544,-10.73262586665675,-11.16886623759206,-11.892443519367474,-12.522258600049463,-13.007454793859536,-10.852761303039474,-11.637813161291442,-12.260740770124567,-12.786031666182193,-13.300464897433763,-10.92247429775652,-11.731328421141354,-12.310435856729812,-12.894770704115363,-13.371938253243917,-11.166590642947659,-11.78171489491477,-12.387323537516858,-12.876769041768332,-13.313707827491603,-11.26032663065721,-11.901365970214217,-12.380436651302075,-12.88636284907134,-13.262843758293267,S0401,relatively happy,Negative
-10.848126425435597,-11.116012382837752,-11.813080815194516,-12.471467384566715,-12.956125319782855,-10.880379995665827,-11.125709906966366,-11.78799607695137,-12.417600914101087,-12.899820246903799,-10.843769678525785,-11.562766620600547,-12.189762750123359,-12.659695945042351,-13.045731182353695,-10.944759656284274,-11.626559740642366,-12.175414846016507,-12.608064227567205,-12.947196202202834,-11.101586087268306,-11.73843890299793,-12.284907241765488,-12.752883697782009,-13.076073165651907,-11.178454317421275,-11.802056490191436,-12.2613550829902,-12.627854987280742,-12.957231930084522,S0402,calm,Positive
-10.848126425435597,-11.116012382837752,-11.813080815194516,-12.471467384566715,-12.956125319782855,-10.880379995665827,-11.125709906966366,-11.78799607695137,-12.417600914101087,-12.899820246903799,-10.843769678525785,-11.562766620600547,-12.189762750123359,-12.659695945042351,-13.045731182353695,-10.944759656284274,-11.626559740642366,-12.175414846016507,-12.608064227567205,-12.947196202202834,-11.101586087268306,-11.73843890299793,-12.284907241765488,-12.752883697782009,-13.076073165651907,-11.178454317421275,-11.802056490191436,-12.2613550829902,-12.627854987280742,-12.957231930084522,S0402,calm,Positive
-10.848126425435597,-11.116012382837752,-11.813080815194516,-12.471467384566715,-12.956125319782855,-10.880379995665827,-11.125709906966366,-11.78799607695137,-12.417600914101087,-12.899820246903799,-10.843769678525785,-11.562766620600547,-12.189762750123359,-12.659695945042351,-13.045731182353695,-10.944759656284274,-11.626559740642366,-12.175414846016507,-12.608064227567205,-12.947196202202834,-11.101586087268306,-11.73843890299793,-12.284907241765488,-12.752883697782009,-13.076073165651907,-11.178454317421275,-11.802056490191436,-12.2613550829902,-12.627854987280742,-12.957231930084522,S0402,calm,Positive
-10.848126425435597,-11.116012382837752,-11.813080815194516,-12.471467384566715,-12.956125319782855,-10.880379995665827,-11.125709906966366,-11.78799607695137,-12.417600914101087,-12.899820246903799,-10.843769678525785,-11.562766620600547,-12.189762750123359,-12.659695945042351,-13.045731182353695,-10.944759656284274,-11.626559740642366,-12.175414846016507,-12.608064227567205,-12.947196202202834,-11.101586087268306,-11.73843890299793,-12.284907241765488,-12.752883697782009,-13.076073165651907,-11.178454317421275,-11.802056490191436,-12.2613550829902,-12.627854987280742,-12.957231930084522,S0402,calm,Positive
-11.108575867246573,-11.446709130594419,-12.004084248466858,-12.587788670551516,-13.061235247459114,-11.08256610909096,-11.363907217007585,-11.936166355766547,-12.528425063036329,-13.037959886519927,-11.43499414598267,-12.000617756288234,-12.369973297566819,-12.885058348256411,-13.263288552405667,-11.434599357616326,-11.97831938204646,-12.435352535324755,-12.851498531283148,-13.15485453318408,-11.544783861869593,-12.061255620757604,-12.420450873076293,-12.921526045121334,-13.2962171362828,-11.532224784014797,-12.069957610654459,-12.481303017253756,-12.869737509232825,-13.208577929090701,S0373,relatively happy,
-11.108575867246573,-11.446709130594419,-12.004084248466858,-12.587788670551516,-13.061235247459114,-11.08256610909096,-11.363907217007585,-11.936166355766547,-12.528425063036329,-13.037959886519927,-11.43499414598267,-12.000617756288234,-12.369973297566819,-12.885058348256411,-13.263288552405667,-11.434599357616326,-11.97831938204646,-12.435352535324755,-12.851498531283148,-13.15485453318408,-11.544783861869593,-12.061255620757604,-12.420450873076293,-12.921526045121334,-13.2962171362828,-11.532224784014797,-12.069957610654459,-12.481303017253756,-12.869737509232825,-13.208577929090701,S0373,relatively happy,
-11.108575867246573,-11.446709130594419,-12.004084248466858,-12.587788670551516,-13.061235247459114,-11.08256610909096,-11.363907217007585,-11.936166355766547,-12.528425063036329,-13.037959886519927,-11.43499414598267,-12.000617756288234,-12.369973297566819,-12.885058348256411,-13.263288552405667,-11.434599357616326,-11.97831938204646,-12.435352535324755,-12.851498531283148,-13.15485453318408,-11.544783861869593,-12.061255620757604,-12.420450873076293,-12.921526045121334,-13.2962171362828,-11.532224784014797,-12.069957610654459,-12.481303017253756,-12.869737509232825,-13.208577929090701,S0373,calm,
-11.108575867246573,-11.446709130594419,-12.004084248466858,-12.587788670551516,-13.061235247459114,-11.08256610909096,-11.363907217007585,-11.936166355766547,-12.528425063036329,-13.037959886519927,-11.43499414598267,-12.000617756288234,-12.369973297566819,-12.885058348256411,-13.263288552405667,-11.434599357616326,-11.97831938204646,-12.435352535324755,-12.851498531283148,-13.15485453318408,-11.544783861869593,-12.061255620757604,-12.420450873076293,-12.921526045121334,-13.2962171362828,-11.532224784014797,-12.069957610654459,-12.481303017253756,-12.869737509232825,-13.208577929090701,S0373,calm,
-11.108582965177455,-11.43479112583885,-12.120427845724704,-12.658959462812161,-13.103825774782038,-10.980094715651488,-11.274007988775939,-11.9436861894472,-12.519624094843955,-12.963318897923022,-11.491870209872783,-11.864608255174257,-12.4269351100023,-12.775985059255287,-13.133507432080469,-11.424493855265167,-11.842473638379039,-12.348443767621262,-12.713962853920378,-13.056321020064553,-11.4693965598414,-11.854825743439372,-12.407272473282697,-12.787151408770601,-13.123818865098974,-11.293055778600072,-11.808113435571927,-12.326922555087709,-12.784895107611183,-13.123691773634205,S0392,calm,Negative
-11.108582965177455,-11.43479112583885,-12.120427845724704,-12.658959462812161,-13.103825774782038,-10.980094715651488,-11.274007988775939,-11.9436861894472,-12.519624094843955,-12.963318897923022,-11.491870209872783,-11.864608255174257,-12.4269351100023,-12.775985059255287,-13.133507432080469,-11.424493855265167,-11.842473638379039,-12.348443767621262,-12.713962853920378,-13.056321020064553,-11.4693965598414,-11.854825743439372,-12.407272473282697,-12.787151408770601,-13.123818865098974,-11.293055778600072,-11.808113435571927,-12.326922555087709,-12.784895107611183,-13.123691773634205,S0392,calm,Negative
-11.108582965177455,-11.43479112583885,-12.120427845724704,-12.658959462812161,-13.103825774782038,-10.980094715651488,-11.274007988775939,-11.9436861894472,-12.519624094843955,-12.963318897923022,-11.491870209872783,-11.864608255174257,-12.4269351100023,-12.775985059255287,-13.133507432080469,-11.424493855265167,-11.842473638379039,-12.348443767621262,-12.713962853920378,-13.056321020064553,-11.4693965598414,-11.854825743439372,-12.407272473282697,-12.787151408770601,-13.123818865098974,-11.293055778600072,-11.808113435571927,-12.326922555087709,-12.784895107611183,-13.123691773634205,S0392,relatively unhappy,Negative
-11.108582965177455,-11.43479112583885,-12.120427845724704,-12.658959462812161,-13.103825774782038,-10.980094715651488,-11.274007988775939,-11.9436861894472,-12.519624094843955,-12.963318897923022,-11.491870209872783,-11.864608255174257,-12.4269351100023,-12.775985059255287,-13.133507432080469,-11.424493855265167,-11.842473638379039,-12.348443767621262,-12.713962853920378,-13.056321020064553,-11.4693965598414,-11.854825743439372,-12.407272473282697,-12.787151408770601,-13.123818865098974,-11.293055778600072,-11.808113435571927,-12.326922555087709,-12.784895107611183,-13.123691773634205,S0392,relatively unhappy,Negative
-11.108582965177455,-11.43479112583885,-12.120427845724704,-12.658959462812161,-13.103825774782038,-10.980094715651488,-11.274007988775939,-11.9436861894472,-12.519624094843955,-12.963318897923022,-11.491870209872783,-11.864608255174257,-12.4269351100023,-12.775985059255287,-13.133507432080469,-11.424493855265167,-11.842473638379039,-12.348443767621262,-12.713962853920378,-13.056321020064553,-11.4693965598414,-11.854825743439372,-12.407272473282697,-12.787151408770601,-13.123818865098974,-11.293055778600072,-11.808113435571927,-12.326922555087709,-12.784895107611183,-13.123691773634205,S0392,relatively happy,Negative
-11.108582965177455,-11.43479112583885,-12.120427845724704,-12.658959462812161,-13.103825774782038,-10.980094715651488,-11.274007988775939,-11.9436861894472,-12.519624094843955,-12.963318897923022,-11.491870209872783,-11.864608255174257,-12.4269351100023,-12.775985059255287,-13.133507432080469,-11.424493855265167,-11.842473638379039,-12.348443767621262,-12.713962853920378,-13.056321020064553,-11.4693965598414,-11.854825743439372,-12.407272473282697,-12.787151408770601,-13.123818865098974,-11.293055778600072,-11.808113435571927,-12.326922555087709,-12.784895107611183,-13.123691773634205,S0392,relatively happy,Negative
-11.108582965177455,-11.43479112583885,-12.120427845724704,-12.658959462812161,-13.103825774782038,-10.980094715651488,-11.274007988775939,-11.9436861894472,-12.519624094843955,-12.963318897923022,-11.491870209872783,-11.864608255174257,-12.4269351100023,-12.775985059255287,-13.133507432080469,-11.424493855265167,-11.842473638379039,-12.348443767621262,-12.713962853920378,-13.056321020064553,-11.4693965598414,-11.854825743439372,-12.407272473282697,-12.787151408770601,-13.123818865098974,-11.293055778600072,-11.808113435571927,-12.326922555087709,-12.784895107611183,-13.123691773634205,S0392,relatively happy,Negative
-11.108582965177455,-11.43479112583885,-12.120427845724704,-12.658959462812161,-13.103825774782038,-10.980094715651488,-11.274007988775939,-11.9436861894472,-12.519624094843955,-12.963318897923022,-11.491870209872783,-11.864608255174257,-12.4269351100023,-12.775985059255287,-13.133507432080469,-11.424493855265167,-11.842473638379039,-12.348443767621262,-12.713962853920378,-13.056321020064553,-11.4693965598414,-11.854825743439372,-12.407272473282697,-12.787151408770601,-13.123818865098974,-11.293055778600072,-11.808113435571927,-12.326922555087709,-12.784895107611183,-13.123691773634205,S0392,relatively happy,Negative
-11.108582965177455,-11.43479112583885,-12.120427845724704,-12.658959462812161,-13.103825774782038,-10.980094715651488,-11.274007988775939,-11.9436861894472,-12.519624094843955,-12.963318897923022,-11.491870209872783,-11.864608255174257,-12.4269351100023,-12.775985059255287,-13.133507432080469,-11.424493855265167,-11.842473638379039,-12.348443767621262,-12.713962853920378,-13.056321020064553,-11.4693965598414,-11.854825743439372,-12.407272473282697,-12.787151408770601,-13.123818865098974,-11.293055778600072,-11.808113435571927,-12.326922555087709,-12.784895107611183,-13.123691773634205,S0392,extremely happy,Negative
-11.108582965177455,-11.43479112583885,-12.120427845724704,-12.658959462812161,-13.103825774782038,-10.980094715651488,-11.274007988775939,-11.9436861894472,-12.519624094843955,-12.963318897923022,-11.491870209872783,-11.864608255174257,-12.4269351100023,-12.775985059255287,-13.133507432080469,-11.424493855265167,-11.842473638379039,-12.348443767621262,-12.713962853920378,-13.056321020064553,-11.4693965598414,-11.854825743439372,-12.407272473282697,-12.787151408770601,-13.123818865098974,-11.293055778600072,-11.808113435571927,-12.326922555087709,-12.784895107611183,-13.123691773634205,S0392,extremely happy,Negative
-11.108582965177455,-11.43479112583885,-12.120427845724704,-12.658959462812161,-13.103825774782038,-10.980094715651488,-11.274007988775939,-11.9436861894472,-12.519624094843955,-12.963318897923022,-11.491870209872783,-11.864608255174257,-12.4269351100023,-12.775985059255287,-13.133507432080469,-11.424493855265167,-11.842473638379039,-12.348443767621262,-12.713962853920378,-13.056321020064553,-11.4693965598414,-11.854825743439372,-12.407272473282697,-12.787151408770601,-13.123818865098974,-11.293055778600072,-11.808113435571927,-12.326922555087709,-12.784895107611183,-13.123691773634205,S0392,relatively happy,Negative
-11.108582965177455,-11.43479112583885,-12.120427845724704,-12.658959462812161,-13.103825774782038,-10.980094715651488,-11.274007988775939,-11.9436861894472,-12.519624094843955,-12.963318897923022,-11.491870209872783,-11.864608255174257,-12.4269351100023,-12.775985059255287,-13.133507432080469,-11.424493855265167,-11.842473638379039,-12.348443767621262,-12.713962853920378,-13.056321020064553,-11.4693965598414,-11.854825743439372,-12.407272473282697,-12.787151408770601,-13.123818865098974,-11.293055778600072,-11.808113435571927,-12.326922555087709,-12.784895107611183,-13.123691773634205,S0392,relatively happy,Negative
-11.108582965177455,-11.43479112583885,-12.120427845724704,-12.658959462812161,-13.103825774782038,-10.980094715651488,-11.274007988775939,-11.9436861894472,-12.519624094843955,-12.963318897923022,-11.491870209872783,-11.864608255174257,-12.4269351100023,-12.775985059255287,-13.133507432080469,-11.424493855265167,-11.842473638379039,-12.348443767621262,-12.713962853920378,-13.056321020064553,-11.4693965598414,-11.854825743439372,-12.407272473282697,-12.787151408770601,-13.123818865098974,-11.293055778600072,-11.808113435571927,-12.326922555087709,-12.784895107611183,-13.123691773634205,S0392,calm,Negative
-11.108582965177455,-11.43479112583885,-12.120427845724704,-12.658959462812161,-13.103825774782038,-10.980094715651488,-11.274007988775939,-11.9436861894472,-12.519624094843955,-12.963318897923022,-11.491870209872783,-11.864608255174257,-12.4269351100023,-12.775985059255287,-13.133507432080469,-11.424493855265167,-11.842473638379039,-12.348443767621262,-12.713962853920378,-13.056321020064553,-11.4693965598414,-11.854825743439372,-12.407272473282697,-12.787151408770601,-13.123818865098974,-11.293055778600072,-11.808113435571927,-12.326922555087709,-12.784895107611183,-13.123691773634205,S0392,calm,Negative
